year,month,day,hour,generation,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,system size,normalized power
2023,5,14,0,0.0,9.6,9.6,4.0,67.94,0.0,0.0,None,0.0,0.0,2.9,3.6,85.0,1024.4,80.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2023,5,14,1,-1.0,11.8,11.8,1.9,50.68,0.0,0.0,None,0.0,0.0,2.5,0.7,151.3,1024.0,59.6,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0011574074074074073
2023,5,14,2,-2.0,10.8,10.8,1.7,53.38,0.0,0.0,None,0.0,0.0,1.8,1.4,151.1,1025.0,37.4,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,5,14,3,-1.0,8.8,8.8,3.0,67.16,0.0,0.0,None,0.0,0.0,6.1,3.2,110.0,1024.3,7.5,10.0,0,0.0,0,10,Clear,clear-night,33177099999.3339,852.0,-0.0011737089201877935
2023,5,14,4,-2.0,6.5,5.7,3.3,80.01,0.0,0.0,None,0.0,0.0,7.9,5.0,85.8,1025.0,4.3,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,5,14,5,-1.0,6.1,5.1,3.3,82.24,0.0,0.0,None,0.0,0.0,9.4,5.4,83.2,1024.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0011574074074074073
2023,5,14,6,1.0,6.8,6.8,1.9,70.89,0.0,0.0,None,0.0,0.0,9.7,3.2,110.0,1024.4,40.0,15.5,2,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.0011737089201877935
2023,5,14,7,29.0,7.1,6.3,3.8,79.53,0.0,0.0,None,0.0,0.0,9.7,5.4,106.8,1024.0,0.0,24.1,75,0.3,1,10,Clear,clear-day,remote,864.0,0.03356481481481482
2023,5,14,8,106.0,10.8,10.8,5.2,68.33,0.0,0.0,None,0.0,0.0,11.2,5.8,112.8,1024.0,0.0,24.1,228,0.8,2,10,Clear,clear-day,remote,864.0,0.12268518518518519
2023,5,14,9,270.0,14.4,14.4,6.5,58.78,0.0,0.0,None,0.0,0.0,16.2,8.4,129.0,1023.7,50.0,15.5,396,1.4,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.31690140845070425
2023,5,14,10,492.0,17.2,17.2,4.2,42.07,0.0,0.0,None,0.0,0.0,20.5,9.7,126.8,1024.0,0.0,24.1,556,2.0,6,10,Clear,clear-day,remote,864.0,0.5694444444444444
2023,5,14,11,672.0,18.9,18.9,3.6,36.25,0.0,0.0,None,0.0,0.0,28.8,14.0,132.1,1023.0,0.0,24.1,693,2.5,7,10,Clear,clear-day,remote,864.0,0.7777777777777778
2023,5,14,12,744.0,19.6,19.6,3.6,34.8,0.0,0.0,None,0.0,0.0,32.0,17.6,134.0,1022.1,48.9,32.2,798,2.9,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8732394366197183
2023,5,14,13,758.0,20.5,20.5,3.2,31.91,0.0,0.0,None,0.0,0.0,35.3,17.6,138.3,1022.0,71.1,24.1,856,3.1,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8773148148148148
2023,5,14,14,793.0,21.2,21.2,2.4,28.87,0.0,0.0,None,0.0,0.0,38.2,19.1,136.6,1021.0,91.7,24.1,733,2.6,7,10,Overcast,cloudy,remote,864.0,0.9178240740740741
2023,5,14,15,548.0,21.9,21.9,3.6,30.23,0.0,0.0,None,0.0,0.0,35.6,19.6,129.0,1020.0,60.0,32.2,758,2.7,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.6431924882629108
2023,5,14,16,465.0,22.6,22.6,2.0,25.76,0.0,0.0,None,0.0,0.0,37.1,18.7,135.6,1020.0,52.2,24.1,394,1.4,4,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5381944444444444
2023,5,14,17,438.0,22.5,22.5,1.9,25.74,0.0,0.0,None,0.0,0.0,38.2,19.4,140.2,1019.0,49.9,24.1,193,0.7,2,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5069444444444444
2023,5,14,18,302.0,22.1,22.1,2.7,27.97,0.0,0.0,None,0.0,0.0,38.2,16.0,114.0,1018.2,46.6,32.2,273,1.0,3,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.3544600938967136
2023,5,14,19,213.0,21.2,21.2,2.5,29.08,0.0,0.0,None,0.0,0.0,36.0,15.5,136.0,1018.0,11.8,24.1,201,0.7,2,10,Clear,clear-day,remote,864.0,0.2465277777777778
2023,5,14,20,69.0,19.3,19.3,3.6,35.35,0.0,0.0,None,0.0,0.0,29.5,9.7,126.3,1018.0,54.1,24.1,128,0.5,1,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.0798611111111111
2023,5,14,21,18.0,18.4,18.4,3.8,37.86,0.0,0.0,None,0.0,0.0,18.7,8.8,113.0,1017.3,56.7,15.5,27,0.1,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.02112676056338028
2023,5,14,22,-1.0,15.4,15.4,3.3,44.29,0.0,0.0,None,0.0,0.0,19.1,10.1,126.1,1018.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,14,23,-1.0,14.8,14.8,2.9,44.75,0.0,0.0,None,0.0,0.0,20.2,11.2,121.6,1018.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,15,0,-2.0,15.0,15.0,4.5,49.18,0.0,0.0,None,0.0,0.0,20.5,8.4,126.0,1016.7,77.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,5,15,1,0.0,13.5,13.5,2.7,47.99,0.0,0.0,None,0.0,0.0,23.0,12.6,116.8,1017.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,15,2,0.0,13.4,13.4,3.0,49.34,0.0,0.0,None,0.0,0.0,23.4,12.6,113.9,1016.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,15,3,0.0,13.9,13.9,4.2,51.99,0.0,0.0,None,0.0,0.0,24.8,10.8,108.0,1015.3,61.2,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2023,5,15,4,0.0,13.0,13.0,4.1,54.73,0.0,0.0,None,0.0,0.0,26.3,14.0,104.9,1015.0,77.9,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2023,5,15,5,0.0,13.0,13.0,4.1,54.73,0.0,0.0,None,0.0,0.0,29.2,15.8,101.8,1015.0,97.4,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,15,6,2.0,13.8,13.8,4.5,53.52,0.0,0.0,None,0.0,0.0,29.5,16.4,119.0,1013.6,88.9,10.0,3,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.002347417840375587
2023,5,15,7,33.0,13.3,13.3,4.9,56.76,0.0,0.0,None,0.0,0.0,25.9,14.0,107.6,1014.0,100.0,24.1,75,0.3,1,10,Overcast,cloudy,remote,864.0,0.03819444444444445
2023,5,15,8,107.0,14.9,14.9,5.4,52.98,0.0,0.0,None,0.0,0.0,32.0,16.9,122.9,1013.0,89.1,24.1,208,0.7,2,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.12384259259259259
2023,5,15,9,295.0,15.5,15.5,5.8,52.35,0.0,0.0,None,0.0,0.0,40.0,19.6,123.0,1012.2,91.1,15.5,313,1.1,3,10,Overcast,cloudy,33177099999.3339,852.0,0.34624413145539906
2023,5,15,10,474.0,17.9,17.9,2.7,36.21,0.0,0.0,None,0.0,0.0,48.2,24.8,143.7,1012.0,100.0,24.1,297,1.1,3,10,Overcast,cloudy,remote,864.0,0.5486111111111112
2023,5,15,11,642.0,18.1,18.1,2.0,34.02,0.0,0.0,None,0.0,0.0,49.0,24.1,147.5,1013.0,100.0,24.1,154,0.6,2,10,Overcast,cloudy,remote,864.0,0.7430555555555556
2023,5,15,12,752.0,18.3,18.3,6.3,45.28,0.0,0.0,None,0.0,0.0,47.9,22.0,126.0,1011.3,85.5,32.2,83,0.3,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8826291079812206
2023,5,15,13,785.0,18.6,18.6,2.4,33.92,0.0,0.0,None,0.0,0.0,44.6,23.4,147.4,1011.0,100.0,24.1,71,0.3,1,10,Overcast,cloudy,remote,864.0,0.9085648148148148
2023,5,15,14,825.0,18.2,18.2,5.1,42.06,0.0,0.0,None,0.0,0.0,44.6,16.9,139.0,1011.0,100.0,24.1,89,0.3,1,10,Overcast,cloudy,remote,864.0,0.9548611111111112
2023,5,15,15,624.0,19.2,19.2,4.5,37.85,0.0,0.0,rain,0.0,0.0,36.4,18.0,149.0,1010.7,91.1,32.2,90,0.3,1,10,Overcast,cloudy,33177099999.3339,852.0,0.7323943661971831
2023,5,15,16,581.0,21.1,21.1,2.2,28.64,0.0,0.0,None,0.0,0.0,37.1,19.4,147.8,1010.0,100.0,24.1,67,0.2,1,10,Overcast,cloudy,remote,864.0,0.6724537037037037
2023,5,15,17,635.0,20.8,20.8,3.1,31.1,0.0,0.0,None,0.0,0.0,37.8,19.8,153.8,1010.0,100.0,24.1,124,0.4,1,10,Overcast,cloudy,remote,864.0,0.7349537037037037
2023,5,15,18,346.0,18.5,18.5,8.5,52.17,0.0,0.0,None,0.0,0.0,37.1,7.2,192.0,1010.1,100.0,10.0,36,0.1,0,10,Overcast,cloudy,33177099999.3339,852.0,0.4061032863849765
2023,5,15,19,232.0,17.4,17.4,8.1,54.37,0.0,0.0,rain,0.0,0.0,33.1,11.2,176.1,1010.0,100.0,24.1,18,0.1,0,10,Overcast,cloudy,remote,864.0,0.26851851851851855
2023,5,15,20,58.0,14.7,14.7,10.3,74.92,0.0,0.0,rain,0.0,0.0,20.9,7.2,157.4,1011.0,100.0,18.8,6,0.0,0,10,Overcast,cloudy,remote,864.0,0.06712962962962964
2023,5,15,21,15.0,14.4,14.4,11.4,82.43,0.689,100.0,rain,0.0,0.0,16.2,5.2,148.0,1011.3,100.0,6.7,2,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.017605633802816902
2023,5,15,22,0.0,13.5,13.5,10.8,83.72,0.0,0.0,rain,0.0,0.0,16.2,8.6,119.8,1011.0,100.0,6.3,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,15,23,0.0,13.3,13.3,10.8,84.82,0.0,0.0,rain,0.0,0.0,15.8,8.6,121.8,1011.0,99.9,19.6,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,0,0.0,13.0,13.0,11.0,87.6,0.0,0.0,rain,0.0,0.0,15.5,3.6,81.0,1011.1,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2023,5,16,1,0.0,13.0,13.0,10.5,84.79,0.0,0.0,rain,0.0,0.0,14.8,5.4,140.7,1011.0,97.7,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,2,0.0,13.0,13.0,10.5,84.79,0.0,0.0,rain,0.0,0.0,9.7,3.6,175.9,1011.0,99.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,3,0.0,13.2,13.2,10.9,85.94,0.0,0.0,rain,0.0,0.0,5.0,2.9,189.6,1011.0,100.0,19.4,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,4,0.0,12.9,12.9,11.0,88.23,0.0,0.0,rain,0.0,0.0,5.8,3.2,220.8,1011.0,98.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,5,0.0,12.2,12.2,10.9,91.76,0.0,0.0,None,0.0,0.0,7.2,4.3,231.1,1012.0,65.9,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2023,5,16,6,3.0,10.3,10.3,9.2,92.83,0.0,0.0,None,0.0,0.0,7.6,2.0,210.0,1012.3,60.0,5.5,0,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.0035211267605633804
2023,5,16,7,50.0,12.6,12.6,11.3,91.79,0.0,0.0,None,0.0,0.0,8.3,4.7,238.4,1013.0,81.1,24.1,7,0.0,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.05787037037037037
2023,5,16,8,129.0,14.3,14.3,12.2,87.2,0.0,0.0,None,0.0,0.0,15.1,7.6,257.4,1013.0,58.7,24.1,25,0.1,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.14930555555555555
2023,5,16,9,224.0,14.2,14.2,9.7,74.64,0.434,100.0,rain,0.0,0.0,17.6,9.2,283.0,1013.0,57.8,15.5,80,0.3,1,10,"Rain, Partially cloudy",rain,33177099999.3339,852.0,0.26291079812206575
2023,5,16,10,369.0,16.6,16.6,11.1,69.96,0.0,0.0,None,0.0,0.0,16.9,7.2,282.8,1014.0,81.1,24.1,484,1.7,5,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.4270833333333333
2023,5,16,11,364.0,17.8,17.8,10.9,63.99,0.0,0.0,None,0.0,0.0,15.1,5.8,271.2,1014.0,98.1,24.1,544,2.0,5,10,Overcast,cloudy,remote,864.0,0.4212962962962963
2023,5,16,12,612.0,17.0,17.0,9.7,62.23,0.0,0.0,None,0.0,0.0,20.5,4.0,250.0,1013.7,85.5,15.5,645,2.3,6,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.7183098591549296
2023,5,16,13,468.0,19.9,19.9,10.4,54.29,0.0,0.0,None,0.0,0.0,19.8,9.7,235.6,1014.0,98.5,24.1,589,2.1,6,10,Overcast,cloudy,remote,864.0,0.5416666666666666
2023,5,16,14,253.0,20.1,20.1,10.4,53.62,0.0,0.0,None,0.0,0.0,22.3,9.0,236.1,1013.0,100.0,24.1,370,1.3,4,10,Overcast,cloudy,remote,864.0,0.29282407407407407
2023,5,16,15,168.0,18.5,18.5,8.9,53.56,0.0,0.0,None,0.0,0.0,16.9,2.0,270.0,1013.9,85.5,32.2,591,2.1,6,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.19718309859154928
2023,5,16,16,149.0,19.9,19.9,10.6,55.02,0.0,0.0,None,0.0,0.0,18.0,8.6,186.3,1014.0,100.0,24.1,676,2.4,7,10,Overcast,cloudy,remote,864.0,0.1724537037037037
2023,5,16,17,126.0,19.1,19.1,11.5,61.38,0.0,0.0,None,0.0,0.0,18.0,9.0,169.8,1014.0,100.0,24.1,482,1.7,5,10,Overcast,cloudy,remote,864.0,0.14583333333333334
2023,5,16,18,52.0,19.0,19.0,11.2,60.55,0.0,0.0,None,0.0,0.0,18.0,5.4,153.3,1014.0,100.0,24.1,416,1.5,4,10,Overcast,cloudy,remote,864.0,0.06018518518518518
2023,5,16,19,52.0,18.5,18.5,11.6,64.15,0.0,0.0,rain,0.0,0.0,11.5,4.7,87.7,1013.0,100.0,10.4,173,0.6,2,10,Overcast,cloudy,remote,864.0,0.06018518518518518
2023,5,16,20,14.0,17.4,17.4,12.6,73.42,0.0,0.0,None,0.0,0.0,13.0,7.2,132.6,1013.0,99.6,24.1,11,0.0,0,10,Overcast,cloudy,remote,864.0,0.016203703703703703
2023,5,16,21,2.0,16.3,16.3,13.1,81.35,0.0,0.0,rain,0.0,0.0,13.3,7.2,75.0,1013.0,100.0,20.4,2,0.0,0,10,Overcast,cloudy,remote,864.0,0.0023148148148148147
2023,5,16,22,0.0,15.8,15.8,12.9,82.9,0.0,0.0,rain,0.0,0.0,14.0,7.6,70.8,1013.0,97.1,15.4,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,16,23,0.0,15.5,15.5,12.9,84.5,0.0,0.0,rain,0.0,0.0,13.3,7.2,80.5,1013.0,91.2,13.5,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,17,0,0.0,15.1,15.1,12.8,86.14,0.0,0.0,None,0.0,0.0,15.5,8.6,80.9,1013.0,92.3,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,17,1,-1.0,15.0,15.0,12.7,86.13,0.0,0.0,None,0.0,0.0,16.9,9.4,87.8,1012.0,95.5,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,17,2,-2.0,14.5,14.5,12.7,88.95,0.0,0.0,None,0.0,0.0,16.6,7.9,88.6,1012.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,5,17,3,-1.0,14.7,14.7,13.1,90.14,0.0,0.0,None,0.0,0.0,14.4,8.3,105.1,1012.0,100.0,24.1,0,0.0,0,3,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,17,4,-1.0,14.4,14.4,12.6,88.94,0.0,0.0,None,0.0,0.0,14.8,8.3,103.9,1012.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,17,5,-2.0,14.1,14.1,12.1,87.75,0.0,0.0,None,0.0,0.0,15.5,8.6,108.0,1011.0,96.5,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,5,17,6,0.0,13.9,13.9,11.6,86.02,0.0,0.0,None,0.0,0.0,15.8,8.6,112.3,1011.0,83.5,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.0
2023,5,17,7,34.0,14.3,14.3,11.1,81.08,0.0,0.0,None,0.0,0.0,15.8,8.6,129.1,1011.0,92.5,24.1,10,0.0,0,10,Overcast,cloudy,remote,864.0,0.03935185185185185
2023,5,17,8,106.0,15.0,15.0,11.1,77.5,0.0,0.0,None,0.0,0.0,17.3,9.0,141.1,1012.0,100.0,24.1,45,0.2,0,10,Overcast,cloudy,remote,864.0,0.12268518518518519
2023,5,17,9,292.0,16.2,16.2,11.5,73.7,0.0,0.0,None,0.0,0.0,19.1,9.7,142.8,1013.0,88.9,24.1,58,0.2,1,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.33796296296296297
2023,5,17,10,328.0,17.4,17.4,12.4,72.46,0.0,0.0,None,0.0,0.0,19.4,8.6,149.5,1013.0,83.0,24.1,194,0.7,2,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.37962962962962965
2023,5,17,11,417.0,17.8,17.8,13.1,73.97,0.0,0.0,None,0.0,0.0,20.9,9.4,159.8,1013.0,100.0,24.1,260,0.9,3,10,Overcast,cloudy,remote,864.0,0.4826388888888889
2023,5,17,12,384.0,18.8,18.8,13.7,72.25,0.1,100.0,rain,0.0,0.0,18.0,8.3,143.5,1013.0,97.9,24.1,418,1.5,4,10,"Rain, Overcast",rain,remote,864.0,0.4444444444444444
2023,5,17,13,423.0,19.9,19.9,12.2,61.16,0.0,0.0,None,0.0,0.0,21.2,10.4,132.5,1013.0,100.0,24.1,721,2.6,7,10,Overcast,cloudy,remote,864.0,0.4895833333333333
2023,5,17,14,387.0,20.4,20.4,11.6,57.0,0.0,0.0,None,0.0,0.0,23.0,11.9,136.0,1013.0,100.0,24.1,704,2.5,7,10,Overcast,cloudy,remote,864.0,0.4479166666666667
2023,5,17,15,455.0,20.8,20.8,10.5,51.69,0.1,100.0,rain,0.0,0.0,25.6,13.0,122.0,1013.0,100.0,24.1,371,1.3,4,10,"Rain, Overcast",rain,remote,864.0,0.5266203703703703
2023,5,17,16,402.0,21.0,21.0,8.5,44.64,0.0,0.0,None,0.0,0.0,29.2,14.8,134.3,1013.0,100.0,24.1,253,0.9,3,10,Overcast,cloudy,remote,864.0,0.4652777777777778
2023,5,17,17,229.0,20.8,20.8,9.2,47.38,0.0,0.0,rain,0.0,0.0,28.8,12.2,135.4,1013.0,100.0,19.7,240,0.9,2,10,Overcast,cloudy,remote,864.0,0.2650462962962963
2023,5,17,18,137.0,21.8,21.8,9.4,45.17,0.0,0.0,None,0.0,0.0,23.4,10.4,144.2,1012.0,100.0,16.0,59,0.2,1,10,Overcast,cloudy,remote,864.0,0.15856481481481483
2023,5,17,19,98.0,21.3,21.3,9.0,45.33,0.0,0.0,None,0.0,0.0,21.2,11.5,144.2,1012.0,100.0,24.1,57,0.2,1,10,Overcast,cloudy,remote,864.0,0.11342592592592593
2023,5,17,20,54.0,19.6,19.6,9.7,52.78,0.0,0.0,None,0.0,0.0,21.6,10.8,133.6,1013.0,100.0,24.1,43,0.2,0,10,Overcast,cloudy,remote,864.0,0.0625
2023,5,17,21,4.0,18.1,18.1,9.4,56.81,0.0,0.0,None,0.0,0.0,19.4,10.8,143.5,1014.0,100.0,24.1,5,0.0,0,10,Overcast,cloudy,remote,864.0,0.004629629629629629
2023,5,17,22,-2.0,16.8,16.8,9.2,60.84,0.0,0.0,None,0.0,0.0,20.5,7.2,165.3,1014.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,5,17,23,-1.0,16.3,16.3,9.6,64.52,0.0,0.0,None,0.0,0.0,13.3,4.3,185.9,1015.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0011574074074074073
2023,5,18,0,-2.0,15.7,15.7,11.2,74.59,0.0,0.0,None,0.0,0.0,7.9,2.9,250.5,1015.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,5,18,1,0.0,14.6,14.6,13.7,94.34,0.0,0.0,None,0.0,0.0,10.8,5.4,320.2,1016.0,98.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,18,2,0.0,14.4,14.4,14.4,100.0,0.0,0.0,None,0.0,0.0,15.1,7.9,325.6,1016.0,99.5,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,18,3,0.0,13.6,13.6,13.6,100.0,0.0,0.0,rain,0.0,0.0,12.2,7.2,360.0,1017.2,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33393099999,772.0,0.0
2023,5,18,4,0.0,14.1,14.1,13.8,98.07,0.1,100.0,rain,0.0,0.0,14.8,7.9,320.3,1017.0,100.0,14.4,0,0.0,0,10,"Rain, Overcast",rain,remote,864.0,0.0
2023,5,18,5,0.0,13.6,13.6,13.2,97.43,0.0,0.0,None,0.0,0.0,15.8,7.9,318.2,1017.0,100.0,10.6,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,18,6,0.0,13.3,13.3,12.8,96.79,0.1,100.0,rain,0.0,0.0,14.4,7.2,325.3,1018.0,100.0,24.1,2,0.0,0,10,"Rain, Overcast",rain,remote,864.0,0.0
2023,5,18,7,23.0,13.4,13.4,12.6,94.9,0.0,0.0,None,0.0,0.0,14.0,7.2,319.8,1018.0,100.0,24.1,23,0.1,0,10,Overcast,cloudy,remote,864.0,0.02662037037037037
2023,5,18,8,92.0,13.5,13.5,12.6,94.29,0.0,0.0,None,0.0,0.0,18.4,9.4,320.0,1019.0,100.0,24.1,105,0.4,1,10,Overcast,cloudy,remote,864.0,0.10648148148148148
2023,5,18,9,75.0,13.4,13.4,12.7,95.53,0.1,100.0,rain,0.0,0.0,21.2,11.2,341.9,1020.0,100.0,24.1,177,0.6,2,10,"Rain, Overcast",rain,remote,864.0,0.08680555555555555
2023,5,18,10,161.0,13.5,13.5,12.4,93.06,0.0,0.0,rain,0.0,0.0,23.8,12.2,348.4,1020.0,100.0,24.1,206,0.7,2,10,Overcast,cloudy,remote,864.0,0.1863425925925926
2023,5,18,11,115.0,12.7,12.7,11.6,93.02,0.1,100.0,rain,0.0,0.0,27.4,14.0,338.0,1021.0,100.0,24.1,266,1.0,3,10,"Rain, Overcast",rain,remote,864.0,0.13310185185185186
2023,5,18,12,257.0,11.2,11.2,9.4,88.68,0.0,0.0,rain,0.0,0.0,28.8,14.4,327.9,1022.0,100.0,24.1,213,0.8,2,10,Overcast,cloudy,remote,864.0,0.2974537037037037
2023,5,18,13,436.0,11.3,11.3,9.0,85.75,0.1,100.0,rain,0.0,0.0,28.1,14.0,324.5,1022.0,100.0,24.1,203,0.7,2,10,"Rain, Overcast",rain,remote,864.0,0.5046296296296297
2023,5,18,14,481.0,11.5,11.5,9.3,86.35,0.2,100.0,rain,0.0,0.0,27.4,13.0,324.2,1022.0,100.0,24.1,70,0.3,1,10,"Rain, Overcast",rain,remote,864.0,0.5567129629629629
2023,5,18,15,478.0,11.9,11.9,9.9,87.55,0.1,100.0,rain,0.0,0.0,26.6,13.7,327.5,1023.0,100.0,24.1,410,1.5,4,10,"Rain, Overcast",rain,remote,864.0,0.5532407407407407
2023,5,18,16,536.0,12.2,12.2,10.1,87.0,0.0,0.0,None,0.0,0.0,29.2,15.1,324.6,1023.0,100.0,24.1,393,1.4,4,10,Overcast,cloudy,remote,864.0,0.6203703703703703
2023,5,18,17,556.0,12.0,12.0,9.9,86.98,0.0,0.0,None,0.0,0.0,29.9,15.1,324.4,1022.0,100.0,24.1,299,1.1,3,10,Overcast,cloudy,remote,864.0,0.6435185185185185
2023,5,18,18,238.0,11.9,11.9,9.9,87.55,0.0,0.0,None,0.0,0.0,28.8,13.3,335.2,1023.0,97.6,24.1,123,0.4,1,10,Overcast,cloudy,remote,864.0,0.27546296296296297
2023,5,18,19,187.0,11.9,11.9,9.9,87.55,0.0,0.0,None,0.0,0.0,25.2,11.9,330.8,1023.0,99.6,24.1,56,0.2,1,10,Overcast,cloudy,remote,864.0,0.21643518518518517
2023,5,18,20,73.0,11.6,11.6,9.7,88.12,0.0,0.0,None,0.0,0.0,25.2,12.2,324.8,1023.0,100.0,24.1,21,0.1,0,10,Overcast,cloudy,remote,864.0,0.08449074074074074
2023,5,18,21,22.0,10.9,10.9,9.6,91.68,0.2,100.0,rain,0.0,0.0,18.7,10.1,334.0,1025.0,100.0,24.1,5,0.0,0,10,"Rain, Overcast",rain,remote,864.0,0.02546296296296296
2023,5,18,22,0.0,10.6,10.6,9.5,92.91,0.0,0.0,None,0.0,0.0,19.1,10.4,324.1,1024.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,18,23,0.0,10.4,10.4,9.4,93.52,0.0,0.0,None,0.0,0.0,18.7,10.1,320.7,1025.0,99.9,22.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,19,0,0.0,10.2,10.2,9.3,94.14,0.0,0.0,None,0.0,0.0,19.1,10.1,318.5,1025.0,99.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,19,1,0.0,10.0,8.6,9.2,94.77,0.0,0.0,None,0.0,0.0,18.7,9.7,322.8,1025.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,19,2,0.0,9.9,8.5,9.1,94.77,0.0,0.0,None,0.0,0.0,18.0,9.7,326.4,1025.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,19,3,0.0,9.4,8.1,8.8,96.04,0.0,0.0,None,0.0,0.0,16.2,9.0,319.6,1025.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2023,5,19,4,0.0,9.3,8.0,8.7,96.03,0.0,0.0,None,0.0,0.0,16.2,8.6,317.3,1025.0,99.3,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
